id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/phzvkcj2gm,Back Matter,Proceedings of the London Mathematical Society,2010,10.1112/j.1460-244X.2010.tb00581.x,article,portico,2010-09-01,2,101,http://doi.org/10.1112/j.1460-244X.2010.tb00581.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1430,1,unigram; bigram; trigram
ark://27927/pgj2pdzp44,"Invariants of reflection groups, arrangements, and normality of decomposition classes in Lie algebras",Compositio Mathematica,2011,10.1112/S0010437X11007512,article,portico,2012-03-19,3,148,http://doi.org/10.1112/S0010437X11007512,Gerhard Röhrle; J. Matthew Douglass,Cambridge University Press,eng,921,930,,6410,11,unigram; bigram; trigram
ark://27927/phzcq3sg8xq,MTK volume 61 Issue 3 Cover and Front matter,Mathematika,2015,10.1112/S0025579315000054,article,portico,2015-09-01,3,61,http://doi.org/10.1112/S0025579315000054,,"John Wiley & Sons, Inc.",eng,f1,f2,,364,2,unigram; bigram; trigram
ark://27927/pbd1r35mngp,"3 Cohomologie et actions isométriques propres sur les espaces Lp
                  
               ","Geometry, Topology, and Dynamics in Negative Curvature",2016,10.1017/CBO9781316275849.004,chapter,portico,2016-01-01,,,https://doi.org/10.1017/CBO9781316275849.004,C. S. Aravinda; F. T. Farrell; J.-F. Lafont,Cambridge University Press,eng,84,109,,9674,26,unigram; bigram; trigram
http://www.jstor.org/stable/20535015,On Quasi-Isometric Embeddings of Lamplighter Groups,Proceedings of the American Mathematical Society,2007,,article,jstor,2007-12-01,12,135,http://www.jstor.org/stable/20535015,S. P. Inamdar; Aniruddha C. Naolekar,American Mathematical Society,eng,3789,3794,,2762,6,unigram; bigram; trigram
ark://27927/phx4gth0wf8,Roots in the mapping class groups,Proceedings of the London Mathematical Society,2009,10.1112/plms/pdn036,article,portico,2009-03-01,2,98,http://doi.org/10.1112/plms/pdn036,Paris Luis; Bonatti Christian,"John Wiley & Sons, Inc.",eng,471,503,,20490,33,unigram; bigram; trigram
ark://27927/pbd1r35msdn,7 Cannon-Thurston Maps for Surface Groups: An Exposition of Amalgamation Geometry and Split Geometry,"Geometry, Topology, and Dynamics in Negative Curvature",2016,10.1017/CBO9781316275849.008,chapter,portico,2016-01-01,,,https://doi.org/10.1017/CBO9781316275849.008,C. S. Aravinda; F. T. Farrell; J.-F. Lafont,Cambridge University Press,eng,221,271,,19278,51,unigram; bigram; trigram
ark://27927/phzbjtgfx14,Issue Information,Proceedings of the London Mathematical Society,2019,10.1112/plms.12172,article,portico,2019-11-01,5,119,http://doi.org/10.1112/plms.12172,,"John Wiley & Sons, Inc.",eng,NA,NA,,3800,4,unigram; bigram; trigram
http://www.jstor.org/stable/23470766,Arithmetic group symmetry and finiteness properties of Torelli groups,Annals of Mathematics,2013,,article,jstor,2013-03-01,2,177,http://www.jstor.org/stable/23470766,Alexandru Dimca; Stefan Papadima,Annals of Mathematics,eng,395,423,,12593,29,unigram; bigram; trigram
ark://27927/phx4d7958z5,Vanishing of ℓp‐cohomology and transportation cost,Bulletin of the London Mathematical Society,2014,10.1112/blms/bdu006,article,portico,2014-06-01,3,46,http://doi.org/10.1112/blms/bdu006,Gournay Antoine,"John Wiley & Sons, Inc.",eng,481,490,,5620,10,unigram; bigram; trigram
ark://27927/pbd1881n0mh,Mikhael Leonidovich Gromov,Mathematicians,2013,,chapter,portico,2013-01-01,,,,Mariana Cook; Robert C. Gunning,Princeton University Press,eng,34,35,,462,2,unigram; bigram; trigram
ark://27927/phzq1w8gtr,Front Matter,Bulletin of the London Mathematical Society,2009,10.1112/j.1469-2120.2009.tb00439.x,article,portico,2009-04-01,2,41,http://doi.org/10.1112/j.1469-2120.2009.tb00439.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1757,2,unigram; bigram; trigram
ark://27927/pgj2pwqtz4,JAZ volume 73 issue 1 Cover and Back matter,Journal of the Australian Mathematical Society,2002,10.1017/S1446788700008429,article,portico,2002-08-01,1,73,http://doi.org/10.1017/S1446788700008429,,Cambridge University Press,eng,b1,b2,,853,2,unigram; bigram; trigram
ark://27927/phx4d86n7sq,Collapse of random triangular groups: a closer look,Bulletin of the London Mathematical Society,2014,10.1112/blms/bdu034,article,portico,2014-08-01,4,46,http://doi.org/10.1112/blms/bdu034,Świa̧tkowski Jacek; Antoniuk Sylwia; Łuczak Tomasz,"John Wiley & Sons, Inc.",eng,761,764,,2281,4,unigram; bigram; trigram
ark://27927/phzcq8trrq1,Parallelizable manifolds and the fundamental group,Mathematika,2000,10.1112/S0025579300015795,article,portico,2000-12-01,1-2,47,http://doi.org/10.1112/S0025579300015795,Dr J. P. Walton; Professor F. E. A. Johnson,"John Wiley & Sons, Inc.",eng,165,172,,3324,8,unigram; bigram; trigram
ark://27927/phx4dwn32gq,Homological Finiteness Conditions for Modules Over Group Algebras,Journal of the London Mathematical Society,1998,10.1112/S0024610798005729,article,portico,1998-08-01,1,58,http://doi.org/10.1112/S0024610798005729,Cornick Jonathan; Kropholler Peter H.,"John Wiley & Sons, Inc.",eng,49,62,,7246,14,unigram; bigram; trigram
http://www.jstor.org/stable/44240053,Front Matter,The Rocky Mountain Journal of Mathematics,2012,,article,jstor,2012-01-01,2,42,http://www.jstor.org/stable/44240053,,Rocky Mountain Mathematics Consortium,eng,,,,666,15,unigram; bigram; trigram
ark://27927/phz9c5ssgpn,Integral approximation of simplicial volume of graph manifolds,Bulletin of the London Mathematical Society,2019,10.1112/blms.12266,article,portico,2019-08-01,4,51,http://doi.org/10.1112/blms.12266,Clara Löh; Stefan Friedl; Daniel Fauser,"John Wiley & Sons, Inc.",eng,715,731,,7854,17,unigram; bigram; trigram
ark://27927/phzvjqs12t,Front Matter,Journal of the London Mathematical Society,2010,10.1112/j.1469-7750.2010.tb09261.x,article,portico,2010-08-01,1,82,http://doi.org/10.1112/j.1469-7750.2010.tb09261.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1726,2,unigram; bigram; trigram
ark://27927/phx4dk5n1p7,Normal generation of locally compact groups,Bulletin of the London Mathematical Society,2013,10.1112/blms/bdt009,article,portico,2013-08-01,4,45,http://doi.org/10.1112/blms/bdt009,Monod N.; Eisenmann A.,"John Wiley & Sons, Inc.",eng,734,738,,2528,5,unigram; bigram; trigram
ark://27927/phwhs7z5t5,Issue Information,Journal of the London Mathematical Society,2017,10.1112/jlms.12089,article,portico,2017-04-01,2,95,http://doi.org/10.1112/jlms.12089,,"John Wiley & Sons, Inc.",eng,NA,NA,,4028,4,unigram; bigram; trigram
ark://27927/pgk3x4f11k2,Furstenberg maps for CAT(0) targets of finite telescopic dimension,Ergodic Theory and Dynamical Systems,2015,10.1017/etds.2014.147,article,portico,2015-04-13,6,36,http://doi.org/10.1017/etds.2014.147,BRUNO DUCHESNE; URI BADER; JEAN LÉCUREUX,Cambridge University Press,eng,1723,1742,,11771,20,unigram; bigram; trigram
ark://27927/phzvkht53m,Front Matter,Proceedings of the London Mathematical Society,2016,10.1112/j.1460-244X.2016.tb00780.x,article,portico,2016-05-01,5,112,http://doi.org/10.1112/j.1460-244X.2016.tb00780.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1585,2,unigram; bigram; trigram
http://www.jstor.org/stable/24083905,Indian Academy of Sciences elects new Fellows – 2012,Current Science,2012,,article,jstor,2012-02-10,3,102,http://www.jstor.org/stable/24083905,,Temporary Publisher,eng,510,510,,542,1,unigram; bigram; trigram
ark://27927/phzq8728mv,Back Matter,Proceedings of the London Mathematical Society,2011,10.1112/j.1460-244X.2011.tb00593.x,article,portico,2011-03-01,3,102,http://doi.org/10.1112/j.1460-244X.2011.tb00593.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1450,1,unigram; bigram; trigram
ark://27927/phzq1wndq5,Back Matter,Bulletin of the London Mathematical Society,2010,10.1112/j.1469-2120.2010.tb00465.x,article,portico,2010-08-01,4,42,http://doi.org/10.1112/j.1469-2120.2010.tb00465.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1721,2,unigram; bigram; trigram
http://www.jstor.org/stable/24513474,THE COHOMOLOGY OF VIRTUALLY TORSION-FREE SOLVABLE GROUPS OF FINITE RANK,Transactions of the American Mathematical Society,2015,,article,jstor,2015-09-01,9,367,http://www.jstor.org/stable/24513474,PETER KROPHOLLER; KARL LORENSEN,American Mathematical Society,eng,6441,6459,,10218,19,unigram; bigram; trigram
ark://27927/phzvjqs23t,Back Matter,Journal of the London Mathematical Society,2010,10.1112/j.1469-7750.2010.tb09260.x,article,portico,2010-08-01,1,82,http://doi.org/10.1112/j.1469-7750.2010.tb09260.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1726,2,unigram; bigram; trigram
ark://27927/phx4fgwss7x,Branched Coverings of Cubical Complexes and Subgroups of Hyperbolic Groups,Journal of the London Mathematical Society,1999,10.1112/S0024610799007644,article,portico,1999-10-01,2,60,http://doi.org/10.1112/S0024610799007644,Brady Noel,"John Wiley & Sons, Inc.",eng,461,480,,10355,20,unigram; bigram; trigram
http://www.jstor.org/stable/20161295,Quasisymmetric Groups,Journal of the American Mathematical Society,2006,,article,jstor,2006-07-01,3,19,http://www.jstor.org/stable/20161295,Vladimir Markovic,American Mathematical Society,eng,673,715,,25096,43,unigram; bigram; trigram
ark://27927/phzq1xbr8n,Tables of Contents,Bulletin of the London Mathematical Society,2013,10.1112/j.1469-2120.2013.tb00524.x,article,portico,2013-12-01,6,45,http://doi.org/10.1112/j.1469-2120.2013.tb00524.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1838,2,unigram; bigram; trigram
http://www.jstor.org/stable/25801444,THE FUNDAMENTAL GROUP OF RANDOM 2-COMPLEXES,Journal of the American Mathematical Society,2011,,article,jstor,2011-01-01,1,24,http://www.jstor.org/stable/25801444,ERIC BABSON; CHRISTOPHER HOFFMAN; MATTHEW KAHLE,American Mathematical Society,eng,1,28,,10394,28,unigram; bigram; trigram
http://www.jstor.org/stable/43686517,ON BOUNDARIES OF COXETER GROUPS AND TOPOLOGICAL FRACTAL STRUCTURES,Tsukuba Journal of Mathematics,2011,,article,jstor,2011-12-01,2,35,http://www.jstor.org/stable/43686517,Tetsuya Hosaka,Editorial Committee of Tsukuba Journal of Mathematics,eng,153,160,,3218,8,unigram; bigram; trigram
ark://27927/phzq1x950v,Front Matter,Bulletin of the London Mathematical Society,2013,10.1112/j.1469-2120.2013.tb00508.x,article,portico,2013-02-01,1,45,http://doi.org/10.1112/j.1469-2120.2013.tb00508.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1825,2,unigram; bigram; trigram
ark://27927/phz7ppqzbwb,A Survey on Just-Non- Groups,International Journal of Mathematics and Mathematical Sciences,2010,10.1155/2010/190830,article,portico,2010-02-14,null,2010,http://doi.org/10.1155/2010/190830,Daniele Ettore Otera; Francesco G. Russo; Mihai Putinar,Hindawi,eng,,,,3975,8,unigram; bigram; trigram
ark://27927/pbd6gfw4qg,Frontmatter,Algebraic Cycles and MotivesAlgebraic Cycles and Motives,2009,,chapter,portico,2009-01-01,,,,Jan Nagel; Chris Peters,Cambridge University Press,eng,i,iv,,1930,4,unigram; bigram; trigram
ark://27927/phzq1xmz5k,Back Matter,Bulletin of the London Mathematical Society,2014,10.1112/j.1469-2120.2014.tb00534.x,article,portico,2014-06-01,3,46,http://doi.org/10.1112/j.1469-2120.2014.tb00534.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1870,2,unigram; bigram; trigram
ark://27927/pbd6fmthhg,Bibliography,Outer CirclesOuter Circles,2009,10.1017/CBO9780511618918.010,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511618918.010,A. Marden,Cambridge University Press,eng,393,410,,9609,18,unigram; bigram; trigram
ark://27927/phzq883zcr,Back Matter,Proceedings of the London Mathematical Society,2012,10.1112/j.1460-244X.2012.tb00647.x,article,portico,2012-09-01,3,105,http://doi.org/10.1112/j.1460-244X.2012.tb00647.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1449,1,unigram; bigram; trigram
ark://27927/phx4f1wf915,QUASICONFORMAL TEICHMÜLLER THEORY (Mathematical Surveys and Monographs 76),Bulletin of the London Mathematical Society,2001,10.1017/S0024609301259281,article,portico,2001-07-01,4,33,http://doi.org/10.1017/S0024609301259281,Rees Mary,"John Wiley & Sons, Inc.",eng,499,501,,1623,3,unigram; bigram; trigram
ark://27927/phx4dwnqqck,Free subgroups of finitely generated free profinite groups,Journal of the London Mathematical Society,2016,10.1112/jlms/jdw001,article,portico,2016-04-01,2,93,http://doi.org/10.1112/jlms/jdw001,Shusterman Mark,"John Wiley & Sons, Inc.",eng,361,378,,9279,18,unigram; bigram; trigram
ark://27927/phzvkcj55d,Front Matter,Proceedings of the London Mathematical Society,2011,10.1112/j.1460-244X.2011.tb00588.x,article,portico,2011-01-01,1,102,http://doi.org/10.1112/j.1460-244X.2011.tb00588.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1593,2,unigram; bigram; trigram
ark://27927/phx4gtgp5q1,"Amenability, Free Subgroups, and Haar Null Sets in Non‐Locally Compact Groups",Proceedings of the London Mathematical Society,2006,10.1017/S002461150601584X,article,portico,2006-11-01,3,93,http://doi.org/10.1017/S002461150601584X,Solecki Sławomir,"John Wiley & Sons, Inc.",eng,693,722,,15447,30,unigram; bigram; trigram
ark://27927/pbd6fxf6fw,Frontmatter,Galois Representations in Arithmetic Algebraic GeometryGalois Representations in Arithmetic Algebraic Geometry,2009,,chapter,portico,2009-01-01,,,,A. J. Scholl; R. L. Taylor,Cambridge University Press,eng,i,iv,,1620,4,unigram; bigram; trigram
ark://27927/phzc0k1xv65,GMJ volume 62 issue 1 Cover and Back matter,Glasgow Mathematical Journal,2020,10.1017/S0017089519000442,article,portico,2020-01-01,1,62,http://doi.org/10.1017/S0017089519000442,,Cambridge University Press,eng,b1,b2,,1789,2,unigram; bigram; trigram
ark://27927/phzq87b1fg,Back Matter,Proceedings of the London Mathematical Society,2012,10.1112/j.1460-244X.2012.tb00623.x,article,portico,2012-01-01,1,104,http://doi.org/10.1112/j.1460-244X.2012.tb00623.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1430,1,unigram; bigram; trigram
ark://27927/pbd694hd9k,Frontmatter,"Surveys in Combinatorics, 1993Surveys in Combinatorics, 1993",2009,,chapter,portico,2009-01-01,,,,K. Walker,Cambridge University Press,eng,i,iv,,1272,4,unigram; bigram; trigram
ark://27927/phzq88n0gz,Front Matter,Proceedings of the London Mathematical Society,2015,10.1112/j.1460-244X.2015.tb00741.x,article,portico,2015-04-01,4,110,http://doi.org/10.1112/j.1460-244X.2015.tb00741.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1594,2,unigram; bigram; trigram
ark://27927/pgj445q7gm,Subword complexity and Sturmian colorings of regular trees,Ergodic Theory and Dynamical Systems,2015,10.1017/etds.2013.50,article,portico,2013-08-13,2,35,http://doi.org/10.1017/etds.2013.50,SEONHEE LIM; DONG HAN KIM,Cambridge University Press,eng,461,481,,11917,21,unigram; bigram; trigram
ark://27927/phzvkfk17s,Back Matter,Proceedings of the London Mathematical Society,2012,10.1112/j.1460-244X.2012.tb00653.x,article,portico,2012-11-01,5,105,http://doi.org/10.1112/j.1460-244X.2012.tb00653.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1457,1,unigram; bigram; trigram
ark://27927/phzhbcx3z94,Locally discrete expanding groups of analytic diffeomorphisms of the circle,Journal of Topology,2020,10.1112/topo.12146,article,portico,2020-09-01,3,13,http://doi.org/10.1112/topo.12146,Bertrand Deroin,"John Wiley & Sons, Inc.",eng,1216,1229,,7595,14,unigram; bigram; trigram
ark://27927/phzvjr9hhf,Back Matter,Journal of the London Mathematical Society,2013,10.1112/j.1469-7750.2013.tb09310.x,article,portico,2013-06-01,3,87,http://doi.org/10.1112/j.1469-7750.2013.tb09310.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1740,2,unigram; bigram; trigram
http://www.jstor.org/stable/24904205,Fine Asymptotic Geometry in the Heisenberg Group,Indiana University Mathematics Journal,2014,,article,jstor,2014-01-01,3,63,http://www.jstor.org/stable/24904205,Moon Duchin; Christopher Mooney,Indiana University Mathematics Department,eng,885,916,,14214,32,unigram; bigram; trigram
ark://27927/phw15dckx52,Issue Information,Journal of the London Mathematical Society,2017,10.1112/jlms.12091,article,portico,2017-08-01,1,96,http://doi.org/10.1112/jlms.12091,,"John Wiley & Sons, Inc.",eng,NA,NA,,4000,4,unigram; bigram; trigram
ark://27927/phx4fdbst2p,Groups possessing extensive hierarchical decompositions,Bulletin of the London Mathematical Society,2010,10.1112/blms/bdq045,article,portico,2010-10-01,5,42,http://doi.org/10.1112/blms/bdq045,Januszkiewicz T.; Kropholler P. H.; Leary I. J.,"John Wiley & Sons, Inc.",eng,896,904,,4785,9,unigram; bigram; trigram
ark://27927/pgj2w93s7z,Rigidity of Hilbert metrics,Bulletin of the Australian Mathematical Society,2002,10.1017/S0004972700020025,article,portico,2002-02-01,1,65,http://doi.org/10.1017/S0004972700020025,Patrick Verovic; Bruno Colbois,Cambridge University Press,eng,23,34,,5255,12,unigram; bigram; trigram
ark://27927/pbd67jx0kh,Frontmatter,Singularities and Computer AlgebraSingularities and Computer Algebra,2009,,chapter,portico,2009-01-01,,,,Christoph Lossen; Gerhard Pfister,Cambridge University Press,eng,i,vi,,2090,6,unigram; bigram; trigram
ark://27927/pbd6j9j9ng,4 Baumslag–Solitar Groups,"Groups, Graphs and TreesGroups, Graphs and Trees",2009,10.1017/CBO9781139167505.005,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9781139167505.005,John Meier,Cambridge University Press,eng,100,104,,1752,5,unigram; bigram; trigram
ark://27927/pgk11szkts1,LINEAR AND PROJECTIVE BOUNDARY OF NILPOTENT GROUPS,Glasgow Mathematical Journal,2014,10.1017/S0017089514000512,article,portico,2014-12-22,3,57,http://doi.org/10.1017/S0017089514000512,BERNHARD KRÖN; NORBERT SEIFTER; JÖRG LEHNERT; ELMAR TEUFL,Cambridge University Press,eng,591,632,,20367,42,unigram; bigram; trigram
ark://27927/phzq1z28px,Front Matter,Bulletin of the London Mathematical Society,2015,10.1112/j.1469-2120.2015.tb00547.x,article,portico,2015-04-01,2,47,http://doi.org/10.1112/j.1469-2120.2015.tb00547.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1761,2,unigram; bigram; trigram
ark://27927/phx4dfz3rh8,The l2‐Cohomology of Artin Groups,Journal of the London Mathematical Society,2003,10.1112/S0024610703004381,article,portico,2003-10-01,2,68,http://doi.org/10.1112/S0024610703004381,Leary I. J.; Davis M. W.,"John Wiley & Sons, Inc.",eng,493,510,,10020,18,unigram; bigram; trigram
ark://27927/phx4f5v4bwb,Boundaries of Croke–Kleiner‐admissible groups and equivariant cell‐like equivalence,Journal of Topology,2014,10.1112/jtopol/jtu007,article,portico,2014-09-01,3,7,http://doi.org/10.1112/jtopol/jtu007,Guilbault Craig R.; Mooney Christopher P.,"John Wiley & Sons, Inc.",eng,849,868,,11732,20,unigram; bigram; trigram
ark://27927/phx4dfz6ps3,On the Growth of Residually Soluble Groups,Journal of the London Mathematical Society,2005,10.1112/S0024610704005757,article,portico,2005-02-01,1,71,http://doi.org/10.1112/S0024610704005757,Wilson John S.,"John Wiley & Sons, Inc.",eng,121,132,,6726,12,unigram; bigram; trigram
ark://27927/pbd6871gzz,Frontmatter,"Mandelbrot Set, Theme and Variations, TheThe Mandelbrot Set, Theme and Variations",2009,,chapter,portico,2009-01-01,,,,Tan Lei,Cambridge University Press,eng,i,iv,,1710,4,unigram; bigram; trigram
ark://27927/pgk2h79g0kc,Bernhard Hermann Neumann AC. 15 October 1909 — 21 October 2002,Biographical Memoirs of the Fellows of the Royal Society,2010,10.1098/rsbm.2010.0002,article,portico,2010-12-01,null,56,http://doi.org/10.1098/rsbm.2010.0002,Cheryl E. Praeger,The Royal Society,eng,285,316,,16097,32,unigram; bigram; trigram
ark://27927/phzq1x0p9q,Front Matter,Bulletin of the London Mathematical Society,2012,10.1112/j.1469-2120.2012.tb00493.x,article,portico,2012-04-01,2,44,http://doi.org/10.1112/j.1469-2120.2012.tb00493.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1725,2,unigram; bigram; trigram
ark://27927/pbd6ftwb58,Frontmatter,Model Theory of Groups and Automorphism GroupsModel Theory of Groups and Automorphism Groups,2009,,chapter,portico,2009-01-01,,,,David M. Evans,Cambridge University Press,eng,i,iv,,1611,4,unigram; bigram; trigram
ark://27927/phz1ck11p0f,On Følner sets in topological groups,Compositio Mathematica,2018,10.1112/S0010437X1800708X,article,portico,2018-05-16,7,154,http://doi.org/10.1112/S0010437X1800708X,Friedrich Martin Schneider; Andreas Thom,Cambridge University Press,eng,1333,1361,,16206,30,unigram; bigram; trigram
http://www.jstor.org/stable/44240031,Front Matter,The Rocky Mountain Journal of Mathematics,2012,,article,jstor,2012-01-01,1,42,http://www.jstor.org/stable/44240031,,Rocky Mountain Mathematics Consortium,eng,,,,658,12,unigram; bigram; trigram
ark://27927/pbd69z5xxk,Frontmatter,Singular Perturbations of Differential OperatorsSingular Perturbations of Differential Operators,2009,,chapter,portico,2009-01-01,,,,S. Albeverio; P. Kurasov,Cambridge University Press,eng,i,vi,,1838,6,unigram; bigram; trigram
ark://27927/phzvjqr728,Front Matter,Journal of the London Mathematical Society,2010,10.1112/j.1469-7750.2010.tb09258.x,article,portico,2010-06-01,3,81,http://doi.org/10.1112/j.1469-7750.2010.tb09258.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1739,2,unigram; bigram; trigram
ark://27927/phwtjhb6m7,Issue Information,Transactions of the London Mathematical Society,2017,10.1112/tlm3.12000,article,portico,2017-12-01,1,4,http://doi.org/10.1112/tlm3.12000,,"John Wiley & Sons, Inc.",eng,i,iii,,834,3,unigram; bigram; trigram
http://www.jstor.org/stable/23813123,CONJUGACY GROWTH SERIES AND LANGUAGES IN GROUPS,Transactions of the American Mathematical Society,2014,,article,jstor,2014-05-01,5,366,http://www.jstor.org/stable/23813123,LAURA CIOBANU; SUSAN HERMILLER,American Mathematical Society,eng,2803,2825,,12766,23,unigram; bigram; trigram
ark://27927/phzq35ntn0,Front Matter,Journal of the London Mathematical Society,2014,10.1112/j.1469-7750.2014.tb09335.x,article,portico,2014-10-01,2,90,http://doi.org/10.1112/j.1469-7750.2014.tb09335.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1757,2,unigram; bigram; trigram
ark://27927/phzq35kgww,Front Matter,Journal of the London Mathematical Society,2012,10.1112/j.1469-7750.2012.tb09291.x,article,portico,2012-04-01,2,85,http://doi.org/10.1112/j.1469-7750.2012.tb09291.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1772,2,unigram; bigram; trigram
http://www.jstor.org/stable/2693797,Finite State Automata: A Geometric Approach,Transactions of the American Mathematical Society,2001,,article,jstor,2001-09-01,9,353,http://www.jstor.org/stable/2693797,Benjamin Steinberg,American Mathematical Society,eng,3409,3464,,31059,56,unigram; bigram; trigram
ark://27927/pbd69q0zqt,Frontmatter,Lectures on the Ricci FlowLectures on the Ricci Flow,2009,,chapter,portico,2009-01-01,,,,Peter Topping,Cambridge University Press,eng,i,iv,,1763,4,unigram; bigram; trigram
http://www.jstor.org/stable/23234624,The Borel Conjecture for hyperbolic and CAT(0)-groups,Annals of Mathematics,2012,,article,jstor,2012-03-01,2,175,http://www.jstor.org/stable/23234624,Arthur Bartels; Wolfgang Lück,Annals of Mathematics,eng,631,689,,24976,59,unigram; bigram; trigram
http://www.jstor.org/stable/10.4169/mathhorizons.25.1.12,A Toroidal Walk in the Park,Math Horizons,2017,,article,jstor,2017-09-01,1,25,http://www.jstor.org/stable/10.4169/mathhorizons.25.1.12,Stephen Luecking,Mathematical Association of America,eng,12,14,,1299,3,unigram; bigram; trigram
ark://27927/pbd67jwj7m,Frontmatter,Prolegomena to a Middlebrow Arithmetic of Curves of Genus 2Prolegomena to a Middlebrow Arithmetic of Curves of Genus 2,2009,,chapter,portico,2009-01-01,,,,J. W. S. Cassels; E. V. Flynn,Cambridge University Press,eng,i,iv,,1579,4,unigram; bigram; trigram
http://www.jstor.org/stable/4493333,2006-07 Winter Meeting of the Association for Symbolic Logic,The Bulletin of Symbolic Logic,2007,,article,jstor,2007-09-01,3,13,http://www.jstor.org/stable/4493333,,Association for Symbolic Logic,eng,375,385,,5657,11,unigram; bigram; trigram
http://www.jstor.org/stable/44239905,Front Matter,The Rocky Mountain Journal of Mathematics,2011,,article,jstor,2011-01-01,5,41,http://www.jstor.org/stable/44239905,,Rocky Mountain Mathematics Consortium,eng,,,,676,14,unigram; bigram; trigram
ark://27927/phzq1z2qr7,Back Matter,Bulletin of the London Mathematical Society,2015,10.1112/j.1469-2120.2015.tb00552.x,article,portico,2015-06-01,3,47,http://doi.org/10.1112/j.1469-2120.2015.tb00552.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1745,2,unigram; bigram; trigram
ark://27927/phz8mbv175d,Embeddings into Thompson's group V and groups,Journal of the London Mathematical Society,2016,10.1112/jlms/jdw044,article,portico,2016-10-01,2,94,http://doi.org/10.1112/jlms/jdw044,Francesco Matucci; Max Neunhöffer; Collin Bleak,"John Wiley & Sons, Inc.",eng,583,597,,8342,15,unigram; bigram; trigram
ark://27927/phzvkfx5c8,Front Matter,Proceedings of the London Mathematical Society,2014,10.1112/j.1460-244X.2014.tb00702.x,article,portico,2014-03-01,3,108,http://doi.org/10.1112/j.1460-244X.2014.tb00702.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1640,2,unigram; bigram; trigram
ark://27927/phz2ftfb9g,THE CANCELLATION NORM AND THE GEOMETRY OF BI-INVARIANT WORD METRICS,Glasgow Mathematical Journal,2015,10.1017/S0017089515000129,article,portico,2015-07-21,1,58,http://doi.org/10.1017/S0017089515000129,ŚWIATOSŁAW R. GAL; MICHAEL BRANDENBURSKY; JAREK KĘDRA; MICHAŁ MARCINKOWSKI,Cambridge University Press,eng,153,176,,11182,24,unigram; bigram; trigram
ark://27927/pbd98rc809,Frontmatter,Algebraic VarietiesAlgebraic Varieties,2009,,chapter,portico,2009-01-01,,,,G. Kempf,Cambridge University Press,eng,i,iv,,1401,4,unigram; bigram; trigram
ark://27927/phzq1w8qhg,Back Matter,Bulletin of the London Mathematical Society,2009,10.1112/j.1469-2120.2009.tb00447.x,article,portico,2009-08-01,4,41,http://doi.org/10.1112/j.1469-2120.2009.tb00447.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1806,2,unigram; bigram; trigram
ark://27927/phzq1w8k19,Back Matter,Bulletin of the London Mathematical Society,2009,10.1112/j.1469-2120.2009.tb00441.x,article,portico,2009-04-01,2,41,http://doi.org/10.1112/j.1469-2120.2009.tb00441.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1757,2,unigram; bigram; trigram
ark://27927/phzq34p543,Front Matter,Journal of the London Mathematical Society,2009,10.1112/j.1469-7750.2009.tb09242.x,article,portico,2009-06-01,3,79,http://doi.org/10.1112/j.1469-7750.2009.tb09242.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1676,2,unigram; bigram; trigram
http://www.jstor.org/stable/23810515,ASYMPTOTIC GEOMETRY OF BANACH SPACES AND UNIFORM QUOTIENT MAPS,Proceedings of the American Mathematical Society,2014,,article,jstor,2014-08-01,8,142,http://www.jstor.org/stable/23810515,S. J. DILWORTH; DENKA KUTZAROVA; G. LANCIEN; N. L. RANDRIANARIVONY,American Mathematical Society,eng,2747,2762,,7135,16,unigram; bigram; trigram
